epochs,MAE,MRSTFT
6407,0.000600637,0.001846032
6408,0.001135883,0.006053088
6409,0.001831788,0.009167524
6410,0.002123179,0.014774879
6411,0.000289399,0.001830853
6412,0.003824162,0.030847742
6413,0.000732445,0.002947883
6414,0.00022519,0.001485902
6415,0.001139267,0.007216215
6416,0.001027369,0.004187278
6417,0.000822273,0.005839986
6418,0.000385263,0.00326118
6419,0.00063473,0.003256154
6420,0.000386248,0.00253314
6421,0.000427187,0.002143597
6422,0.002310394,0.013432169
6423,0.000996793,0.007497148
6424,0.000385287,0.002241339
6425,0.000265059,0.003269334
6426,0.000164964,0.001247601
6427,0.000572333,0.003150462
6428,0.000643513,0.00423315
6429,0.000406774,0.003262472
6430,0.000374787,0.002193039
6431,0.000566107,0.003416786
6432,0.000401825,0.001951615
6433,0.000428506,0.003880809
6434,0.000412885,0.003196012
6435,0.000190078,0.001784571
6436,0.000498851,0.002377422
6437,0.0005539,0.004185023
6438,0.000800938,0.004494204
6439,0.000633867,0.002082733
6440,0.006813768,0.066009699
6441,0.001292781,0.006680975
6442,0.000496423,0.00214421
6443,0.000517679,0.00303006
6444,0.002190261,0.019325846
6445,0.000237001,0.001163707
6446,0.000635151,0.004963686
6447,0.000800943,0.005369029
6448,0.000623634,0.00408428
6449,0.001089716,0.00832857
6450,0.003880977,0.030167682
6451,0.001295232,0.009880313
6452,0.000784675,0.008314987
6453,0.000753508,0.004820664
6454,0.000555579,0.000961922
6455,0.000454073,0.00633279
6456,0.000715115,0.004001919
6457,0.001896239,0.015512882
6458,0.004743325,0.036163044
6459,0.000520687,0.003899911
6460,0.000274909,0.002285977
6461,0.003766866,0.028322312
6462,0.000413929,0.00379669
6463,0.000668281,0.004466894
6464,0.000785292,0.007676717
6465,0.000448259,0.003756055
6466,0.000347526,0.003164421
6467,0.00041746,0.005284156
6468,0.000407781,0.006386853
6469,0.000205999,0.002105657
6470,0.000335653,0.003399488
6471,0.000317662,0.002707552
6472,7.36E-05,0.000740601
6473,0.000372598,0.002164742
6474,0.000401542,0.003769487
6475,0.000721083,0.005131726
6476,0.000370477,0.002336141
6477,0.000387928,0.00189208
6478,0.000539089,0.003288713
6479,0.000544171,0.002376301
6480,0.000603472,0.002278557
6481,0.000239771,0.001679627
6482,0.000803402,0.005724651
6483,0.000607678,0.002428669
6484,0.000627046,0.004146613
6485,0.002189006,0.015516593
6486,0.002276363,0.018064495
6487,0.000951017,0.00351088
6488,0.002580989,0.02047709
6489,0.000758649,0.002828548
6490,0.001438724,0.009255549
6491,0.001671423,0.009239873
6492,0.001795064,0.013146976
6493,0.001924561,0.012353017
6494,0.001113418,0.008150398
6495,0.001196357,0.008585147
6496,0.000948713,0.006661037
6497,0.003261373,0.02528858
6498,0.000633981,0.004263802
6499,0.001024905,0.008425725
6500,0.00100852,0.008846952
6501,0.001308608,0.010645313
6502,0.000647963,0.005108669
6503,0.000586032,0.002408498
6504,0.000822405,0.005698958
6505,0.000501768,0.002793649
6506,0.000483941,0.002829046
6507,0.000669935,0.00584018
6508,0.000624641,0.005071397
6509,0.000250028,0.002073416
6510,0.000377779,0.002423415
6511,0.001322231,0.010597062
6512,0.001662551,0.013581793
6513,0.000910989,0.005475628
6514,0.000555936,0.003916584
6515,0.000233012,0.000533549
6516,0.001023251,0.006206312
6517,0.003097996,0.020013182
6518,0.00066016,0.003174089
6519,0.000577189,0.002411707
6520,0.000741455,0.007006674
6521,0.000570692,0.006230475
6522,0.000114622,0.000881971
6523,0.000211095,0.002666574
6524,0.000303027,0.00282528
6525,0.000161751,0.001559284
6526,0.001292513,0.009352135
6527,0.001010422,0.008206609
6528,0.001112476,0.005410924
6529,0.000584853,0.002369747
6530,0.000490177,0.002906214
6531,0.000855684,0.005828011
6532,0.001906754,0.011723104
6533,0.000445028,0.005588805
6534,0.006704319,0.051123097
6535,0.000643713,0.005418134
6536,0.000561809,0.00430762
6537,0.000954933,0.006254025
6538,0.000390822,0.003158065
6539,0.000669033,0.004454181
6540,0.002771372,0.02244267
6541,0.000389431,0.004332439
6542,0.000244655,0.001943245
6543,0.000183405,0.00193957
6544,0.000103551,0.000775221
6545,0.000588954,0.002789312
6546,0.000629154,0.00585382
6547,0.000427156,0.002296639
6548,0.000143313,0.001116351
6549,0.000182581,0.001721265
6550,0.000408774,0.004491831
6551,0.000310297,0.002432795
6552,0.000137923,0.001426538
6553,0.000564594,0.003217351
6554,0.000713458,0.002794213
6555,0.000669564,0.003519829
6556,0.001740611,0.012654543
6557,0.001027524,0.004149286
6558,0.000300852,0.001900655
6559,0.000480084,0.002606206
6560,0.00036113,0.002667943
6561,0.000838184,0.005374179
6562,0.001654871,0.012405775
6563,0.0003172,0.00210911
6564,0.00039121,0.004106739
6565,0.000456564,0.004112956
6566,0.000351099,0.001101109
6567,0.000669018,0.003221156
6568,0.000658741,0.004336321
6569,0.000418772,0.003465511
6570,0.000326008,0.002242461
6571,0.000289321,0.003936586
6572,0.000382231,0.003077355
6573,0.000240311,0.001896917
6574,0.00045261,0.002554696
6575,0.000336384,0.00214549
6576,0.000630072,0.003777969
6577,0.000660083,0.002461727
6578,0.000286798,0.002104694
6579,0.000664799,0.002052289
6580,0.000817673,0.004207092
6581,0.00019579,0.001562211
6582,0.0008837,0.003236948
6583,0.001480284,0.005434359
6584,0.000630558,0.002691149
6585,0.003935877,0.025172321
6586,0.000939564,0.003454588
6587,0.001295414,0.007856702
6588,0.000790734,0.004138057
6589,0.00159059,0.009695027
6590,0.000744715,0.002491546
6591,0.000959569,0.007155079
6592,0.004736893,0.025649271
6593,0.00060905,0.002350016
6594,0.000367566,0.002448309
6595,0.000887049,0.005262042
6596,0.001112374,0.006850747
6597,0.000616376,0.003679443
6598,0.000455765,0.002923369
6599,0.000643009,0.00416757
6600,0.000183293,0.001654935
6601,0.000425767,0.002903956
6602,0.000444001,0.004069051
6603,0.000338224,0.003984731
6604,0.004169847,0.037167103
6605,0.000369291,0.001807398
6606,0.000502559,0.003419195
6607,0.000599488,0.003181792
6608,0.000334889,0.002731226
6609,0.000178389,0.001324924
6610,0.000415416,0.003321805
6611,0.000725478,0.005837113
6612,0.000196282,0.001408895
6613,0.000339775,0.003262735
6614,0.001605666,0.012943049
6615,0.000619597,0.004163428
6616,0.001630851,0.014923201
6617,0.000707916,0.004748221
6618,0.000925971,0.007895001
6619,0.001183906,0.009778808
6620,0.000403898,0.002531273
6621,0.000614345,0.003729566
6622,0.001154692,0.007963699
6623,0.000434908,0.003704889
6624,0.000544006,0.004796344
6625,0.000847633,0.007874953
6626,0.000463936,0.004103423
6627,0.000545778,0.003540804
6628,0.00052293,0.004057914
6629,6.55E-05,0.000474383
6630,0.000737623,0.005532286
6631,0.000502807,0.003236269
6632,0.001017664,0.005634312
6633,0.000734631,0.004873692
6634,0.000372827,0.003078885
6635,0.000533472,0.004318701
6636,0.000479751,0.003858979
6637,0.000451294,0.00344569
6638,0.000402404,0.003058292
6639,0.000744812,0.006781389
6640,0.001580051,0.012606812
6641,0.0004919,0.004060684
6642,0.00065605,0.005133851
6643,0.002817963,0.024488395
6644,0.000371785,0.002230814
6645,0.000792569,0.006848722
6646,0.000717994,0.00304155
6647,0.000552814,0.003590265
6648,0.000536514,0.002818257
6649,0.000685413,0.005488275
6650,0.000471143,0.003649576
6651,0.000202205,0.002062322
6652,0.001883521,0.013261974
6653,0.009436708,0.0582472
6654,0.000219564,0.001389175
6655,0.000678331,0.003363353
6656,0.000977299,0.005660896
6657,0.001244957,0.007897006
6658,0.000699569,0.004080755
6659,0.000882231,0.005929185
6660,0.00077789,0.002913791
6661,0.001101128,0.00512318
6662,0.001207532,0.00848823
6663,0.000590532,0.003675875
6664,0.000371428,0.001561651
6665,0.000879669,0.008930341
6666,0.000708813,0.003435607
6667,0.002307207,0.017506403
6668,0.000452319,0.003331698
6669,0.000476812,0.002633807
6670,0.000347822,0.00254666
6671,0.000620064,0.003313598
6672,0.000499356,0.002269254
6673,0.000366127,0.003099978
6674,0.000963124,0.005215506
6675,0.000843643,0.005661069
6676,0.000609467,0.005200113
6677,0.005811377,0.03189054
6678,0.001221698,0.006774051
6679,0.000536309,0.003103686
6680,0.00138984,0.00880612
6681,0.000953614,0.00632276
6682,0.000927612,0.007089046
6683,0.001305299,0.008030057
6684,0.000716017,0.001617581
6685,0.003147873,0.023371659
6686,0.000647632,0.006078795
6687,0.00277701,0.017388784
6688,0.000561763,0.004674643
6689,0.000540076,0.004310481
6690,0.00036948,0.001354482
6691,0.000320261,0.001994882
6692,0.000263837,0.002089608
6693,0.000654528,0.003987076
6694,0.000354686,0.002972822
6695,0.000466643,0.002718776
6696,0.000705359,0.004650911
6697,0.000253841,0.002169537
6698,0.000572657,0.004993325
6699,0.000255968,0.002017139
6700,0.000291365,0.002317643
6701,0.000401163,0.000908045
6702,0.000860211,0.006210908
6703,0.000718725,0.004893048
6704,0.000326386,0.001744487
6705,0.000525564,0.005047508
6706,0.000525187,0.003859602
6707,9.30E-05,0.000551561
6708,0.000740472,0.001772751
6709,0.001566504,0.007285999
6710,0.000430782,0.002486959
6711,0.009104177,0.052693287
6712,0.001611481,0.006005485
6713,0.001413063,0.003552378
6714,0.000941791,0.004918534
6715,0.000417668,0.002781094
6716,0.001675871,0.011384996
6717,0.000690796,0.002786083
6718,0.000753815,0.005261944
6719,0.001112969,0.008667383
6720,0.002003455,0.016454921
6721,0.000736405,0.001996554
6722,0.000284143,0.001785645
6723,0.001304997,0.004959724
6724,0.000926803,0.004714848
6725,0.000636956,0.002728484
6726,0.001194682,0.004660677
6727,0.001366362,0.008430148
6728,0.000788329,0.003603417
6729,0.00104468,0.003875592
6730,0.003192596,0.021372992
6731,0.000691953,0.005277477
6732,0.000427885,0.003470671
6733,0.002818659,0.018919616
6734,0.000390247,0.002585358
6735,0.001848201,0.0111623
6736,0.00136463,0.007581744
6737,0.000430001,0.001211679
6738,0.00145247,0.007063464
6739,0.000360993,0.002871002
6740,0.000609109,0.00505462
6741,0.000399396,0.002980014
6742,0.001315836,0.008421701
6743,0.000440937,0.003316222
6744,0.000576831,0.003832123
6745,0.000482276,0.002519733
6746,0.000660585,0.004931312
6747,0.000726563,0.004619702
6748,0.000734256,0.004824094
6749,0.000957318,0.005830421
6750,0.00053816,0.002246367
6751,0.000718777,0.007080898
6752,0.000448033,0.00346372
6753,0.000395517,0.003310137
6754,0.000675026,0.003186499
6755,0.00010489,0.000864124
6756,0.001476667,0.009760296
6757,0.000684653,0.005857771
6758,0.000371824,0.003426015
6759,0.002375018,0.015165582
6760,0.000529347,0.003899503
6761,0.000660805,0.006127369
6762,0.000995348,0.006164666
6763,0.000454601,0.003499639
6764,0.00144071,0.011062657
6765,0.001080115,0.007134833
6766,0.00035856,0.00198568
6767,0.000345007,0.001905288
6768,0.000535738,0.00405072
6769,0.000665614,0.003082583
6770,0.000746332,0.004853787
6771,0.000332596,0.004977521
6772,0.000242134,0.00208821
6773,0.000496713,0.002688781
6774,0.000165279,0.001452906
6775,0.001603359,0.006866958
6776,0.000587761,0.002843077
6777,0.000582825,0.002480144
6778,0.000783367,0.001351557
6779,0.000420286,0.001165636
6780,0.000806397,0.004284875
6781,0.000898984,0.005800785
6782,0.000396211,0.002638043
6783,0.000658539,0.002711901
6784,0.001365212,0.006175788
6785,0.000875267,0.005637122
6786,0.001177904,0.003734167
6787,0.001086213,0.003950215
6788,0.00055889,0.001396558
6789,0.000795571,0.003169742
6790,0.000985993,0.002715629
6791,0.005052732,0.039208191
6792,0.000576538,0.004647557
6793,0.003392731,0.02709656
6794,0.003662018,0.029664797
6795,0.000786896,0.005131381
6796,0.00070009,0.005360276
6797,0.001890104,0.014101903
6798,0.000939513,0.005235034
6799,0.000883185,0.007252407
6800,0.000146827,0.00130114
6801,0.000462817,0.004043173
6802,0.000412753,0.003128442
6803,0.000539757,0.004746886
6804,0.000248485,0.001130278
6805,0.003327493,0.01875847
6806,0.000969978,0.007799875
6807,0.001652951,0.012343666
6808,0.00025035,0.001704426
6809,0.000553097,0.003153978
6810,0.000628195,0.003113463
6811,0.000580543,0.002304833
6812,0.00080198,0.00442234
6813,0.000256809,0.001236029
6814,0.001184838,0.010045148
6815,0.00050481,0.001717211
6816,0.010819927,0.085912085
6817,0.000818532,0.003899083
6818,0.001625651,0.012168119
6819,0.002331195,0.020275892
6820,0.003236365,0.024469252
6821,0.001490914,0.009281346
6822,0.002083941,0.015492396
6823,0.001075249,0.008597008
6824,0.001046696,0.008258465
6825,0.001368271,0.008205806
6826,0.001240415,0.009561858
6827,0.000523255,0.003982374
6828,0.000795844,0.004659592
6829,0.000580195,0.006004196
6830,0.000654523,0.003590182
6831,0.002210447,0.014129083
6832,0.005167356,0.037946502
6833,0.001054324,0.00858995
6834,0.001438886,0.008265191
6835,0.003080507,0.026930207
6836,0.000763728,0.008347222
6837,0.000757481,0.006332556
6838,0.001014586,0.009748086
6839,0.000442165,0.002405109
6840,0.001625896,0.013640409
6841,0.000883837,0.00908243
6842,0.002626882,0.017179916
6843,0.000698079,0.00514197
6844,0.000417059,0.00382229
6845,0.000755809,0.005063595
6846,0.000576133,0.004591753
6847,0.000325552,0.001127006
6848,0.000739122,0.005223419
6849,0.00039511,0.002005597
6850,0.000740488,0.004773932
6851,0.000242211,0.001699582
6852,0.001232466,0.005140227
6853,0.001615785,0.012917118
6854,0.000413377,0.002678685
6855,0.000489259,0.003689501
6856,0.000530915,0.001289545
6857,0.000702425,0.004407291
6858,0.000371011,0.00181091
6859,0.000692811,0.003495442
6860,0.000280625,0.002641761
6861,0.000455268,0.002972113
6862,0.000882299,0.004440405
6863,0.000756062,0.00160617
6864,0.00062324,0.001641207
6865,0.000692382,0.004470625
6866,0.000964756,0.004917931
6867,0.00065778,0.004188509
6868,0.000835239,0.006066217
6869,0.000436484,0.005045567
6870,0.001878931,0.013741025
6871,0.000563577,0.002714468
6872,0.001924192,0.016435848
6873,0.000732068,0.006231576
6874,0.000685466,0.00494618
6875,0.00110872,0.008116093
6876,0.000802249,0.004407223
6877,0.000457257,0.003120229
6878,0.000619386,0.005179153
6879,0.002050765,0.015539448
6880,0.000861646,0.005231859
6881,0.000567829,0.0038646
6882,0.000520037,0.003900901
6883,0.000446373,0.002843062
6884,0.000303993,0.002505493
6885,0.000253712,0.001668718
6886,0.000486484,0.002947465
6887,0.001685749,0.015426631
6888,0.000592884,0.004354899
6889,0.000288432,0.001675863
6890,0.000525415,0.004249998
6891,0.000421191,0.003635191
6892,0.004264781,0.028642505
6893,0.000308193,0.001442577
6894,0.000650671,0.005754213
6895,0.000629572,0.004738253
6896,0.000482254,0.003816065
6897,0.000184619,0.001364898
6898,0.000388499,0.002331892
6899,0.000531982,0.00409892
6900,0.000538972,0.004253998
6901,0.00030963,0.002201666
6902,0.000326573,0.001364563
6903,0.000196336,0.001136351
6904,0.000451602,0.003513887
6905,0.000321054,0.002814619
6906,0.000792116,0.006248254
6907,0.000326751,0.002414001
6908,0.002940224,0.022845249
6909,0.000388592,0.004533246
6910,0.000259692,0.002580494
6911,0.000155089,0.000878458
6912,0.000189638,0.001134971
6913,0.00023969,0.000822203
6914,0.000179145,0.001599249
6915,0.0008814,0.003681302
6916,0.000285656,0.002998548
6917,0.000674192,0.003115107
6918,0.000853727,0.006729503
6919,0.000579323,0.00224093
6920,0.000210871,0.001768649
6921,0.000687577,0.003316783
6922,0.000370238,0.001731438
6923,0.00287456,0.026866787
6924,0.002247918,0.012210911
6925,0.001589005,0.006986257
6926,0.000427385,0.003686122
6927,0.001072301,0.004931976
6928,0.001781031,0.008598646
6929,0.001819435,0.013504773
6930,0.001181776,0.011930199
6931,0.001006859,0.005827263
6932,0.001317164,0.007053855
6933,0.000831321,0.005094872
6934,0.001192496,0.006693286
6935,0.000372577,0.002044181
6936,0.000238559,0.002362119
6937,0.006098021,0.037683513
6938,0.001152772,0.004215772
6939,0.000563988,0.006438464
6940,0.000663317,0.003715197
6941,0.001058378,0.007534088
6942,0.000885798,0.006596557
6943,0.000500128,0.002655864
6944,0.000359027,0.003000581
6945,0.000433537,0.002994302
6946,0.002503331,0.018231435
6947,0.000170607,0.001410594
6948,0.000665022,0.003325327
6949,0.000348249,0.002813127
6950,0.000789828,0.005696336
6951,0.002157142,0.01398602
6952,0.000156804,0.000672695
6953,0.002487393,0.020467969
6954,0.000577393,0.00435092
6955,0.000823877,0.006687229
6956,0.000146171,0.001019831
6957,0.000959076,0.006941417
6958,0.000458436,0.00241765
6959,0.000522902,0.005234943
6960,0.000804257,0.004408299
6961,0.000391703,0.003281668
6962,0.000469575,0.002822512
6963,0.00048065,0.002743986
6964,0.000737378,0.005033091
6965,0.000362407,0.002943888
6966,0.005091519,0.030448277
6967,0.000863615,0.005984896
6968,0.000639328,0.003788845
6969,0.001082007,0.006486139
6970,0.001779428,0.010041215
6971,0.000658289,0.00631515
6972,0.000591849,0.003196859
6973,0.003129018,0.030287729
6974,0.00014744,0.000788089
6975,0.000352611,0.002533041
6976,0.000600893,0.007181946
6977,0.000732144,0.006474339
6978,0.002316671,0.017631135
6979,0.00066939,0.005830622
6980,0.004894795,0.040720637
6981,0.000273478,0.001671804
6982,0.00045003,0.00316722
6983,0.001215913,0.008844404
6984,0.000403028,0.003685723
6985,0.000488774,0.002517439
6986,0.00107345,0.009529306
6987,0.000454128,0.003714412
6988,0.000491061,0.004421931
6989,0.00028317,0.00208242
6990,0.000264709,0.002157504
6991,0.000616663,0.004412927
6992,0.000194454,0.00172066
6993,0.000745047,0.004700183
6994,0.000520676,0.001978402
6995,0.003088028,0.025227989
6996,0.000792896,0.004864134
6997,0.000375471,0.00250858
6998,0.000497124,0.000764662
6999,0.000919037,0.00616327
7000,0.000504368,0.004848571
7001,0.00078132,0.003263745
7002,0.000808061,0.004866608
7003,0.000293664,0.002619431
7004,0.000772689,0.002275795
7005,0.001076073,0.004375489
7006,0.000651852,0.005190166
7007,0.000868348,0.005570443
7008,0.001037797,0.0040121
7009,0.007365866,0.044342184
7010,0.000411432,0.003927889
7011,0.002049789,0.018058141
7012,0.001179358,0.006942929
7013,0.001004985,0.005947519
7014,0.000199319,0.001617459
7015,0.00169308,0.010193462
7016,0.001348891,0.005908503
7017,0.00111762,0.008921877
7018,0.001126382,0.007029002
7019,0.001062738,0.009205622
7020,0.000986431,0.007553128
7021,0.001065266,0.009692326
7022,0.000704825,0.005407211
7023,0.001321989,0.010121223
7024,0.000386478,0.002481297
7025,0.000434777,0.001714275
7026,0.000789853,0.004708001
7027,0.000181872,0.0013951
7028,0.001185117,0.007092227
7029,0.000701377,0.004449989
7030,0.005085787,0.043410379
7031,0.000468754,0.003466848
7032,0.000723058,0.005189697
7033,0.000668142,0.005822484
7034,0.000281435,0.001152061
7035,0.000269492,0.002521435
7036,0.001287864,0.007120998
7037,0.000335558,0.002884731
7038,0.000279414,0.002890643
7039,0.000552077,0.004560775
7040,0.000989034,0.009998797
7041,0.000559415,0.002747939
7042,0.000343152,0.002178371
7043,0.00035243,0.00368824
7044,0.000533649,0.001360123
7045,0.00054072,0.005162378
7046,0.000873395,0.004779082
7047,0.000618082,0.002728438
7048,0.00036505,0.002573669
7049,0.001347895,0.005865455
7050,0.000476112,0.001761288
7051,0.000529583,0.002737977
7052,0.00064163,0.002602781
7053,0.000328849,0.002146743
7054,0.000936148,0.003839828
7055,0.000747294,0.003357211
7056,0.000610572,0.003681458
7057,0.000764124,0.003010121
7058,0.005027156,0.034650727
7059,0.000595664,0.002623439
7060,0.000763376,0.00477635
7061,0.000349485,0.002625858
7062,0.000357032,0.002749577
7063,0.000380837,0.001663012
7064,0.00032964,0.002071968
7065,0.000867163,0.004964615
7066,0.00084347,0.003023717
7067,0.001780186,0.015754482
7068,0.002996954,0.022717656
7069,0.001100376,0.004326613
7070,0.000100859,0.001206644
7071,0.002245197,0.01259799
7072,0.001445182,0.004446194
7073,0.001442467,0.005311276
7074,0.001046435,0.003888153
7075,0.001219295,0.007237043
7076,0.001703749,0.010744151
7077,0.00091693,0.005511861
7078,0.000879054,0.006468437
7079,0.000589492,0.001950058
7080,0.000542055,0.004040121
7081,0.00060656,0.004058314
7082,0.002252468,0.014607477
7083,0.001016526,0.0040117
7084,0.000711074,0.002977077
7085,0.001081645,0.004232243
7086,0.00109754,0.005541419
7087,0.004550383,0.037931017
7088,0.000928515,0.003502605
7089,0.000784742,0.003523646
7090,0.001327418,0.013684622
7091,0.002094149,0.013960126
7092,0.003162854,0.025239396
7093,0.00144311,0.011820025
7094,0.001268225,0.007278338
7095,0.000993669,0.008177136
7096,0.0004733,0.00260122
7097,0.00055395,0.004983626
7098,0.000932591,0.004495385
7099,0.001206114,0.007453842
7100,0.000433633,0.002327662
7101,0.000427213,0.001534727
7102,0.001140104,0.006142179
7103,0.000335441,0.002644002
7104,0.000713302,0.004212632
7105,0.002390372,0.017401918
7106,0.000743592,0.00459621
7107,0.000221822,0.000475734
7108,0.001068346,0.006269736
7109,0.000123201,0.000356472
7110,0.000238431,0.003148207
7111,0.000683233,0.004379454
7112,0.00053009,0.00380028
7113,0.00031765,0.003884453
7114,0.000348181,0.005268009
7115,0.000333276,0.001764057
7116,0.000672025,0.004081806
7117,0.00045687,0.00340777
7118,0.000245812,0.003530025
7119,0.000259645,0.001667968
7120,0.000249026,0.001651125
7121,0.000441043,0.001743379
7122,0.000652346,0.004684602
7123,0.000840125,0.008025419
7124,0.000335568,0.002335024
7125,0.000183161,0.002020946
7126,0.000422568,0.005300008
7127,0.000275542,0.002510312
7128,0.000126185,0.00142786
7129,0.000220104,0.00187027
7130,0.000241207,0.001919762
7131,0.000455977,0.002810766
7132,0.001616145,0.011239266
7133,0.00019925,0.00212446
7134,0.000174578,0.001476049
7135,0.000314878,0.00140941
7136,0.002158027,0.017278925
7137,0.000392649,0.003249937
7138,0.000214326,0.001643693
7139,0.000184432,0.00125802
7140,0.000200036,0.001919081
7141,0.000633805,0.004249775
7142,0.000493661,0.002689894
7143,0.002630745,0.016990375
7144,0.003324238,0.0270691
7145,0.000713427,0.005370178
7146,0.000900122,0.007364204
7147,0.001114585,0.007585694
7148,0.00026091,0.001084601
7149,0.000488576,0.002777321
7150,0.000484506,0.003194632
7151,0.000801532,0.005282357
7152,0.000331448,0.002006012
7153,0.000433207,0.003855237
7154,0.000335788,0.001783834
7155,0.000357073,0.00388557
7156,0.000530756,0.003165947
7157,0.000710719,0.006865642
7158,0.003452121,0.026292442
7159,0.000993109,0.005824229
7160,0.00045629,0.002812595
7161,0.000842675,0.005800544
7162,0.000358547,0.000901544
7163,0.000266127,0.001723421
7164,0.001216302,0.01086045
7165,0.000231172,0.001912063
7166,0.000404073,0.001882303
7167,0.000117731,0.000860777
7168,0.000428991,0.003036399
7169,0.000552463,0.004688194
7170,0.000737261,0.00616279
7171,0.000332209,0.003008823
7172,0.000793322,0.006859892
7173,0.000547054,0.005324892
7174,0.000320316,0.002454349
7175,0.000166435,0.001671269
7176,0.000265978,0.002049336
7177,0.000438127,0.004150085
7178,0.000389307,0.003300719
7179,7.76E-05,0.000546368
7180,0.000570824,0.004983812
7181,0.000414347,0.000981488
7182,0.000171717,0.002347966
7183,0.000707247,0.004299227
7184,0.000601922,0.003503781
7185,0.000714516,0.004034175
7186,0.007174572,0.049897804
7187,0.000342065,0.003127152
7188,0.002121343,0.015689498
7189,0.000839844,0.006846095
7190,0.000542109,0.004035342
7191,0.004696815,0.031964652
7192,0.00256719,0.018595017
7193,0.000724885,0.005025827
7194,0.000738283,0.004495654
7195,0.00157249,0.01394913
7196,0.001620327,0.011969839
7197,0.000819999,0.007015471
7198,0.0003536,0.002469783
7199,0.001415089,0.01246155
7200,0.0003014,0.00311847
7201,0.00016241,0.001312895
7202,0.001299773,0.009475003
7203,0.000985861,0.006878445
7204,0.000349421,0.002956819
7205,0.00055858,0.004903209
7206,0.002681938,0.016225814
7207,0.000496813,0.003986751
7208,0.000570007,0.004430713
7209,0.000359478,0.002504513
7210,0.000658768,0.004560679
7211,0.000193092,0.001416542
7212,0.000555888,0.004771581
7213,0.000900508,0.006672079
7214,0.00053412,0.004574226
7215,0.000703152,0.006433222
7216,0.000435741,0.003700583
7217,0.000168548,0.00083187
7218,0.004235581,0.034230611
7219,0.000902523,0.002886676
7220,0.000670856,0.004703195
7221,0.000747487,0.004646128
7222,0.000842593,0.002940498
7223,0.00056789,0.002766681
7224,0.000523874,0.003708707
7225,0.000703678,0.003623501
7226,0.000744269,0.006133119
7227,0.000358286,0.003143368
7228,0.002860196,0.022104326
7229,0.000558963,0.003534274
7230,0.000215632,0.00206758
7231,0.000192321,0.001892272
7232,0.00058406,0.004618483
7233,0.000406337,0.003084822
7234,0.000309446,0.001900927
7235,0.000639862,0.003245511
7236,0.000341867,0.002307153
7237,0.000724971,0.002890195
7238,0.000648758,0.002540311
7239,0.003192361,0.023647645
7240,0.000739515,0.001456682
7241,0.001459834,0.010081557
7242,0.00041079,0.002911738
7243,0.000936229,0.004427855
7244,0.000846101,0.003589275
7245,0.00063156,0.00611294
7246,0.000680203,0.002842971
7247,0.001842376,0.014085633
7248,0.000190666,0.002260386
7249,0.0008111,0.00398202
7250,0.000505375,0.002666801
7251,0.000672197,0.005547467
7252,0.000914614,0.003668616
7253,0.000866432,0.004220202
7254,0.011184915,0.077722003
7255,0.000772141,0.004568944
7256,0.005195911,0.042131033
7257,0.00096554,0.007932275
7258,0.001282569,0.008185878
7259,0.002123918,0.012608791
7260,0.001411474,0.012983255
7261,0.001718006,0.008320679
7262,0.001426545,0.010281087
7263,0.001405652,0.010183007
7264,0.000372396,0.004095562
7265,0.000655509,0.004675724
7266,0.003351111,0.024026103
7267,0.001963934,0.014204196
7268,0.002493536,0.01651998
7269,0.001071843,0.008259034
7270,0.000692954,0.005360505
7271,0.000732348,0.008123598
7272,0.001514615,0.008610316
7273,0.000995048,0.006501855
7274,0.000633264,0.004430295
7275,0.000303373,0.000882028
7276,0.003105589,0.024773761
7277,0.000674313,0.005869685
7278,0.000582267,0.003842377
7279,0.000916999,0.008188053
7280,0.001287726,0.008854626
7281,0.000244225,0.000876797
7282,2.77E-05,0.000328674
7283,0.000921915,0.00552837
7284,0.000471679,0.004535328
7285,0.000462554,0.00427881
7286,0.000409252,0.003483171
7287,0.000268603,0.000838372
7288,0.000566157,0.004176214
7289,0.000684853,0.003452225
7290,0.000181594,0.001100125
7291,0.000324231,0.0034175
7292,0.000474978,0.006088259
7293,0.001867087,0.013438568
7294,0.000434927,0.002647661
7295,0.00106331,0.007276713
7296,0.000603139,0.003107773
7297,0.000495872,0.002884664
7298,0.000301804,0.003281382
7299,0.000190705,0.001592163
7300,0.000424728,0.002687548
7301,0.008908977,0.066218929
7302,0.000707298,0.004670616
7303,0.003370152,0.026504617
7304,0.000396626,0.003764634
7305,0.000336428,0.002713107
7306,0.00103635,0.010019141
7307,0.001472213,0.010079414
7308,0.000668677,0.006855608
7309,0.000935438,0.007090042
7310,0.001677398,0.013533161
7311,0.00112819,0.009547969
7312,0.000249149,0.002233634
7313,0.000326135,0.003885486
7314,0.000642479,0.006289437
7315,0.000531127,0.003656786
7316,0.000361117,0.001760319
7317,0.000579982,0.004531105
7318,0.00029867,0.002338876
7319,0.000490403,0.003003225
7320,0.000459013,0.002995473
7321,0.000525675,0.003196049
7322,0.000287537,0.003065425
7323,0.000644199,0.001186663
7324,0.000761044,0.003971328
7325,0.000152791,0.000359297
7326,0.000654877,0.004102948
7327,0.000923389,0.005865399
7328,0.000620815,0.00432921
7329,0.000331115,0.002219592
7330,0.000883202,0.005061743
7331,0.00207642,0.016621307
7332,0.000601964,0.001872328
7333,0.000594047,0.00213343
7334,0.00045073,0.002899417
7335,0.000732521,0.004213644
7336,0.000571216,0.003295121
7337,0.000101639,0.000655513
7338,0.001085023,0.006181838
